employee_id,employee_code,first_name,last_name,gender,date_of_birth,blood_group,marital_status,role,designation,qualification,specialization,employment_type,department_id,reporting_manager_id,years_of_experience,salary,hire_date,shift_type,employment_status,email,phone_number,emergency_contact_name,emergency_contact,emergency_contact_relation,created_by,updated_by,created_date,updated_date
384,EMP000384,Arya,Goswami,Male,1983-03-19,O+,Single,Pharmacist,Senior Pharmacist,M.Pharm,Inventory,Full-time,3,\N,11,64422,2015-07-08,Morning,Active,arya.goswami384@apollohospital.com,9962626582,Emergency Contact,9631281964,Sister,System,System,2023-01-01,2025-01-01
385,EMP000385,Pratyush,Mann,Male,1994-04-03,O+,Single,Technician,Senior Technician,MMLT,Blood Bank,Contract,6,\N,6,42053,2020-02-01,Morning,Active,pratyush.mann385@apollohospital.com,9981960275,Emergency Contact,9233438364,Father,System,System,2023-01-01,2025-01-01
386,EMP000386,Chatura,Memon,Male,1987-03-21,A-,Single,Technician,Lab Technician,BMLT,Blood Bank,Contract,3,\N,3,36405,2023-01-21,Morning,Active,chatura.memon386@apollohospital.com,9244211753,Emergency Contact,9617061713,Brother,System,System,2023-01-01,2025-01-01
387,EMP000387,Onveer,Memon,Female,1972-11-15,AB+,Single,Doctor,Senior Consultant,MD,Cardiology,Full-time,11,\N,11,127960,2015-03-06,Evening,Active,onveer.memon387@apollohospital.com,9579980284,Emergency Contact,9139080882,Mother,System,System,2023-01-01,2025-01-01
388,EMP000388,Ekavir,Chahal,Female,1982-04-01,B-,Single,Admin,Executive,MBA,Operations,Full-time,9,\N,4,35241,2022-06-05,General,Active,ekavir.chahal388@apollohospital.com,9315847768,Emergency Contact,9634234619,Sister,System,System,2023-01-01,2025-01-01
389,EMP000389,Advik,Magar,Male,1984-04-24,O-,Married,Pharmacist,Senior Pharmacist,M.Pharm,Inventory,Full-time,9,\N,6,52425,2020-08-14,Evening,Active,advik.magar389@apollohospital.com,9919663955,Emergency Contact,9172084964,Sister,System,System,2023-01-01,2025-01-01
390,EMP000390,Chandresh,Saxena,Female,1971-07-01,AB-,Married,Technician,Chief Technician,DMLT,MRI,Contract,10,\N,23,73409,2003-02-06,Morning,Active,chandresh.saxena390@apollohospital.com,9355251050,Emergency Contact,9537953816,Spouse,System,System,2023-01-01,2025-01-01
391,EMP000391,Eiravati,Dua,Female,1991-04-04,A-,Divorced,Technician,Senior Technician,MMLT,CT Scan,Contract,4,\N,9,51788,2017-09-09,Evening,Active,eiravati.dua391@apollohospital.com,9553307704,Emergency Contact,9611729596,Mother,System,System,2023-01-01,2025-01-01
392,EMP000392,Saanvi,Prabhu,Male,1969-05-01,A+,Married,Admin,Executive,B.Com,Finance,Contract,5,\N,2,36894,2024-11-26,General,Active,saanvi.prabhu392@apollohospital.com,9088050171,Emergency Contact,9644556185,Brother,System,System,2023-01-01,2025-01-01
393,EMP000393,Urishilla,Bhattacharyya,Female,1993-05-23,A-,Married,Doctor,Consultant,MCh,Neurology,Contract,11,\N,4,92239,2022-08-16,Morning,Active,urishilla.bhattacharyya393@apollohospital.com,9002156321,Emergency Contact,9358004010,Spouse,System,System,2023-01-01,2025-01-01
394,EMP000394,Liam,Walla,Male,2000-06-23,O+,Married,Technician,Lab Technician,MMLT,Laboratory,Contract,11,\N,3,42976,2023-10-26,Morning,Active,liam.walla394@apollohospital.com,9971252967,Emergency Contact,9188397745,Brother,System,System,2023-01-01,2025-01-01
395,EMP000395,Upadhriti,More,Female,1990-05-25,A-,Married,Nurse,Staff Nurse,M.Sc Nursing,Emergency,Contract,3,\N,2,41402,2024-05-23,Night,Active,upadhriti.more395@apollohospital.com,9311703037,Emergency Contact,9637153988,Spouse,System,System,2023-01-01,2025-01-01
396,EMP000396,Nilima,Varkey,Male,1977-11-05,B+,Single,Doctor,Senior Consultant,MS,Radiology,Contract,1,\N,15,154987,2011-09-04,Evening,Active,nilima.varkey396@apollohospital.com,9983631462,Emergency Contact,9491271130,Brother,System,System,2023-01-01,2025-01-01
397,EMP000397,Girik,Hora,Male,1985-01-16,O-,Married,Doctor,Consultant,MS,Neurology,Contract,6,\N,5,104593,2021-11-17,Night,Active,girik.hora397@apollohospital.com,9156326868,Emergency Contact,9507451066,Mother,System,System,2023-01-01,2025-01-01
398,EMP000398,Pavani,Mahajan,Female,1978-07-06,O-,Divorced,Doctor,Consultant,DM,Neurology,Contract,1,\N,7,112580,2019-10-09,Morning,Active,pavani.mahajan398@apollohospital.com,9313100943,Emergency Contact,9181439666,Father,System,System,2023-01-01,2025-01-01
399,EMP000399,Indali,Kakar,Male,1991-08-07,B-,Married,Admin,Senior Executive,B.Com,Operations,Contract,6,\N,9,46511,2017-03-26,General,Active,indali.kakar399@apollohospital.com,9128974325,Emergency Contact,9122572076,Spouse,System,System,2023-01-01,2025-01-01
400,EMP000400,Aarna,Swaminathan,Male,2003-05-03,A+,Divorced,Technician,Lab Technician,BMLT,CT Scan,Full-time,7,\N,1,36577,2025-03-22,Morning,Active,aarna.swaminathan400@apollohospital.com,9737100943,Emergency Contact,9882211457,Brother,System,System,2023-01-01,2025-01-01
401,EMP000401,Niharika,Balasubramanian,Male,1982-05-22,AB-,Married,Technician,Chief Technician,DMLT,MRI,Contract,7,\N,18,64866,2008-08-09,Evening,Active,niharika.balasubramanian401@apollohospital.com,9897148026,Emergency Contact,9325703965,Mother,System,System,2023-01-01,2025-01-01
402,EMP000402,Unni,Parsa,Female,1999-07-21,O-,Divorced,Technician,Lab Technician,DMLT,MRI,Full-time,7,\N,2,41057,2024-02-09,Evening,Active,unni.parsa402@apollohospital.com,9569644309,Emergency Contact,9859167954,Father,System,System,2023-01-01,2025-01-01
403,EMP000403,Dalaja,Kulkarni,Female,2003-11-05,B+,Divorced,Pharmacist,Pharmacist,B.Pharm,Inventory,Full-time,10,\N,1,43772,2025-08-22,Morning,Active,dalaja.kulkarni403@apollohospital.com,9474140703,Emergency Contact,9491074065,Father,System,System,2023-01-01,2025-01-01
404,EMP000404,Amrita,Khalsa,Female,2001-03-12,B+,Single,Nurse,Staff Nurse,M.Sc Nursing,OT,Contract,3,\N,3,39168,2023-05-26,Night,Active,amrita.khalsa404@apollohospital.com,9369143075,Emergency Contact,9366614494,Mother,System,System,2023-01-01,2025-01-01
405,EMP000405,Ishita,Chahal,Female,1968-11-11,B-,Married,Technician,Chief Technician,DMLT,CT Scan,Contract,6,\N,28,84940,1998-10-05,Morning,Active,ishita.chahal405@apollohospital.com,9441497826,Emergency Contact,9612875857,Spouse,System,System,2023-01-01,2025-01-01
406,EMP000406,Nachiket,Sarna,Female,1976-07-14,A+,Married,Pharmacist,Pharmacy Manager,D.Pharm,Clinical Pharmacy,Full-time,9,\N,15,75039,2011-08-01,Evening,Active,nachiket.sarna406@apollohospital.com,9398529894,Emergency Contact,9062607870,Father,System,System,2023-01-01,2025-01-01
407,EMP000407,Oni,Keer,Female,1993-11-04,A-,Married,Doctor,Junior Resident,MCh,Oncology,Contract,6,\N,3,92657,2023-06-20,Evening,Active,oni.keer407@apollohospital.com,9019803828,Emergency Contact,9723244079,Mother,System,System,2023-01-01,2025-01-01
408,EMP000408,Bhavna,Jha,Male,1997-01-05,A-,Single,Nurse,Staff Nurse,GNM,ICU,Full-time,6,\N,2,39880,2024-10-04,Morning,Active,bhavna.jha408@apollohospital.com,9876014672,Emergency Contact,9384979162,Father,System,System,2023-01-01,2025-01-01
409,EMP000409,Jalsa,Lalla,Male,1985-12-22,B-,Married,Doctor,Junior Resident,DM,Pediatrics,Full-time,3,\N,3,89371,2023-04-06,Night,Active,jalsa.lalla409@apollohospital.com,9197546617,Emergency Contact,9662047196,Father,System,System,2023-01-01,2025-01-01
410,EMP000410,Jack,Iyengar,Male,1968-01-21,O-,Single,Admin,Manager,B.Com,Finance,Contract,3,\N,20,60833,2006-11-22,General,Active,jack.iyengar410@apollohospital.com,9402588358,Emergency Contact,9681225957,Mother,System,System,2023-01-01,2025-01-01
411,EMP000411,Omkaar,Bhatnagar,Female,1988-07-03,O+,Married,Admin,Senior Executive,MBA,Operations,Full-time,2,\N,10,43060,2016-11-16,General,Active,omkaar.bhatnagar411@apollohospital.com,9995996100,Emergency Contact,9231177533,Father,System,System,2023-01-01,2025-01-01
412,EMP000412,Zaitra,Dewan,Male,1993-07-25,A+,Divorced,Nurse,Nursing Supervisor,B.Sc Nursing,ICU,Contract,7,\N,12,56306,2014-07-03,Night,Active,zaitra.dewan412@apollohospital.com,9175902517,Emergency Contact,9629833477,Spouse,System,System,2023-01-01,2025-01-01
413,EMP000413,Omaja,Manda,Female,1982-12-06,B-,Single,Doctor,Consultant,MCh,Cardiology,Full-time,9,\N,7,112153,2019-07-27,Night,Active,omaja.manda413@apollohospital.com,9130205698,Emergency Contact,9152873397,Sister,System,System,2023-01-01,2025-01-01
414,EMP000414,Edhitha,Dube,Male,1982-10-18,A-,Married,Technician,Senior Technician,BMLT,CT Scan,Full-time,3,\N,12,58759,2014-03-26,Morning,Active,edhitha.dube414@apollohospital.com,9912841173,Emergency Contact,9098503446,Spouse,System,System,2023-01-01,2025-01-01
415,EMP000415,Tristan,Bumb,Male,2001-03-10,B-,Divorced,Admin,Senior Executive,B.Com,Procurement,Contract,7,\N,7,42567,2019-02-18,General,Active,tristan.bumb415@apollohospital.com,9819740056,Emergency Contact,9435023850,Mother,System,System,2023-01-01,2025-01-01
416,EMP000416,Jacob,Das,Male,1974-10-20,A+,Married,Admin,Executive,BBA,Procurement,Full-time,11,\N,5,39400,2021-12-27,General,Active,jacob.das416@apollohospital.com,9872401078,Emergency Contact,9356743000,Mother,System,System,2023-01-01,2025-01-01
417,EMP000417,Qushi,Das,Female,1970-11-22,O-,Single,Technician,Chief Technician,BMLT,CT Scan,Contract,5,\N,25,80697,2001-12-01,Morning,Active,qushi.das417@apollohospital.com,9668217195,Emergency Contact,9535603319,Father,System,System,2023-01-01,2025-01-01
418,EMP000418,Lajita,Bhargava,Female,1991-12-25,A+,Single,Admin,Manager,MBA,HR,Contract,4,\N,14,48627,2012-09-19,General,Active,lajita.bhargava418@apollohospital.com,9272405593,Emergency Contact,9429671114,Sister,System,System,2023-01-01,2025-01-01
419,EMP000419,Logan,Randhawa,Male,1991-12-24,B-,Married,Nurse,Senior Nurse,M.Sc Nursing,OT,Contract,3,\N,8,55712,2018-06-28,Evening,Active,logan.randhawa419@apollohospital.com,9843845881,Emergency Contact,9056974132,Sister,System,System,2023-01-01,2025-01-01
420,EMP000420,Ekiya,Mital,Male,1990-12-18,AB-,Divorced,Technician,Senior Technician,DMLT,Radiology,Full-time,8,\N,10,49925,2016-04-04,Evening,Active,ekiya.mital420@apollohospital.com,9710704496,Emergency Contact,9410496706,Brother,System,System,2023-01-01,2025-01-01
421,EMP000421,Yutika,Bose,Female,1976-04-07,O+,Divorced,Technician,Lab Technician,DMLT,MRI,Full-time,2,\N,2,33856,2024-07-06,Evening,Active,yutika.bose421@apollohospital.com,9095493059,Emergency Contact,9660186487,Brother,System,System,2023-01-01,2025-01-01
422,EMP000422,Triya,Shetty,Female,1963-03-13,B-,Single,Doctor,Head Consultant,MBBS,Pediatrics,Full-time,4,\N,17,163550,2009-08-24,Night,Active,triya.shetty422@apollohospital.com,9413845960,Emergency Contact,9945449014,Sister,System,System,2023-01-01,2025-01-01
423,EMP000423,Balvan,Jani,Female,1984-03-15,O-,Single,Nurse,Nursing Supervisor,B.Sc Nursing,ICU,Full-time,9,\N,9,57912,2017-08-01,Evening,Active,balvan.jani423@apollohospital.com,9783609149,Emergency Contact,9851724447,Mother,System,System,2023-01-01,2025-01-01
424,EMP000424,Warhi,Kumer,Female,1990-03-28,A+,Single,Technician,Senior Technician,DMLT,Radiology,Contract,9,\N,6,42309,2020-10-21,Evening,Active,warhi.kumer424@apollohospital.com,9950830440,Emergency Contact,9580935118,Brother,System,System,2023-01-01,2025-01-01
425,EMP000425,Arunima,Saraf,Male,1989-02-08,AB-,Divorced,Doctor,Senior Consultant,DM,Neurology,Full-time,8,\N,9,122258,2017-04-11,Evening,Active,arunima.saraf425@apollohospital.com,9420595565,Emergency Contact,9749025042,Sister,System,System,2023-01-01,2025-01-01
426,EMP000426,Ranveer,Salvi,Male,2004-10-07,AB-,Single,Admin,Executive,M.Com,HR,Full-time,5,\N,1,33882,2025-06-17,General,Active,ranveer.salvi426@apollohospital.com,9611398986,Emergency Contact,9818097887,Spouse,System,System,2023-01-01,2025-01-01
427,EMP000427,Varsha,Bandi,Female,1988-10-10,B-,Married,Admin,Senior Executive,MBA,Procurement,Contract,8,\N,7,40078,2019-04-11,General,Active,varsha.bandi427@apollohospital.com,9376515881,Emergency Contact,9579376392,Sister,System,System,2023-01-01,2025-01-01
428,EMP000428,Logan,Morar,Male,1981-11-19,AB+,Married,Doctor,Senior Consultant,MS,Pulmonology,Contract,2,\N,14,142966,2012-11-05,Morning,Active,logan.morar428@apollohospital.com,9668297327,Emergency Contact,9021648712,Father,System,System,2023-01-01,2025-01-01
429,EMP000429,Vivaan,Mall,Female,1978-12-06,O+,Married,Admin,Executive,B.Com,Finance,Full-time,2,\N,1,31795,2025-02-05,General,Active,vivaan.mall429@apollohospital.com,9415599910,Emergency Contact,9157676472,Mother,System,System,2023-01-01,2025-01-01
430,EMP000430,Charita,Raju,Male,1966-02-05,AB-,Divorced,Pharmacist,Pharmacy Manager,M.Pharm,Retail Pharmacy,Full-time,4,\N,33,112707,1993-01-19,Evening,Active,charita.raju430@apollohospital.com,9728941347,Emergency Contact,9509889864,Spouse,System,System,2023-01-01,2025-01-01
431,EMP000431,Ridhi,Khosla,Female,1980-03-05,B-,Married,Technician,Senior Technician,MMLT,MRI,Full-time,1,\N,11,54511,2015-01-27,Evening,Active,ridhi.khosla431@apollohospital.com,9154214477,Emergency Contact,9324491342,Father,System,System,2023-01-01,2025-01-01
432,EMP000432,Ojas,Bahl,Male,1991-09-25,A+,Divorced,Nurse,Nursing Supervisor,M.Sc Nursing,Emergency,Full-time,4,\N,9,50054,2017-03-01,Evening,Active,ojas.bahl432@apollohospital.com,9053496782,Emergency Contact,9741176741,Mother,System,System,2023-01-01,2025-01-01
433,EMP000433,Ira,Dara,Male,1987-06-26,B-,Divorced,Nurse,Senior Nurse,GNM,OT,Full-time,7,\N,4,41283,2022-02-24,Night,Active,ira.dara433@apollohospital.com,9547815061,Emergency Contact,9853800329,Brother,System,System,2023-01-01,2025-01-01
434,EMP000434,Pranit,Oza,Male,1990-04-09,O-,Single,Nurse,Nursing Supervisor,M.Sc Nursing,Ward,Contract,7,\N,11,56315,2015-08-05,Morning,Active,pranit.oza434@apollohospital.com,9318306178,Emergency Contact,9932064969,Mother,System,System,2023-01-01,2025-01-01
435,EMP000435,Chaman,Bhandari,Female,1982-09-22,B-,Married,Technician,Chief Technician,MMLT,CT Scan,Contract,7,\N,16,62815,2010-03-10,Evening,Active,chaman.bhandari435@apollohospital.com,9958741314,Emergency Contact,9675361275,Father,System,System,2023-01-01,2025-01-01
436,EMP000436,Pavani,Ahluwalia,Female,1974-07-23,O-,Married,Doctor,Head Consultant,MCh,Radiology,Contract,5,\N,23,192629,2003-03-25,Morning,Active,pavani.ahluwalia436@apollohospital.com,9044836085,Emergency Contact,9456676640,Spouse,System,System,2023-01-01,2025-01-01
437,EMP000437,Manbir,Narasimhan,Female,1973-06-21,O-,Married,Nurse,Nursing Supervisor,GNM,NICU,Contract,11,\N,15,69173,2011-01-10,Morning,Active,manbir.narasimhan437@apollohospital.com,9831995298,Emergency Contact,9006155810,Sister,System,System,2023-01-01,2025-01-01
438,EMP000438,Azad,Buch,Female,1991-09-07,O+,Divorced,Technician,Senior Technician,DMLT,MRI,Full-time,8,\N,6,47364,2020-03-27,Morning,Active,azad.buch438@apollohospital.com,9556383000,Emergency Contact,9818670244,Father,System,System,2023-01-01,2025-01-01
439,EMP000439,Ekta,Virk,Female,1990-12-08,A-,Married,Nurse,Nursing Supervisor,M.Sc Nursing,Ward,Full-time,3,\N,11,55074,2015-01-09,Night,Active,ekta.virk439@apollohospital.com,9411186008,Emergency Contact,9921963945,Brother,System,System,2023-01-01,2025-01-01
440,EMP000440,Urvi,Anne,Male,1971-05-09,A-,Married,Pharmacist,Pharmacist,M.Pharm,Inventory,Full-time,4,\N,2,45261,2024-08-07,Evening,Active,urvi.anne440@apollohospital.com,9461368474,Emergency Contact,9883607658,Father,System,System,2023-01-01,2025-01-01
441,EMP000441,Kashvi,Nori,Male,1977-10-01,B-,Married,Admin,Senior Executive,B.Com,Procurement,Full-time,8,\N,8,43613,2018-07-25,General,Active,kashvi.nori441@apollohospital.com,9452118237,Emergency Contact,9931269789,Mother,System,System,2023-01-01,2025-01-01
442,EMP000442,Ekani,Ramakrishnan,Female,2001-05-14,AB-,Single,Nurse,Senior Nurse,GNM,OT,Full-time,5,\N,4,45644,2022-05-24,Night,Active,ekani.ramakrishnan442@apollohospital.com,9960438787,Emergency Contact,9535778811,Brother,System,System,2023-01-01,2025-01-01
443,EMP000443,Nandini,Wali,Female,2001-03-25,A-,Single,Admin,Executive,MBA,Procurement,Full-time,6,\N,4,40124,2022-01-06,General,Active,nandini.wali443@apollohospital.com,9067287286,Emergency Contact,9604164485,Sister,System,System,2023-01-01,2025-01-01
444,EMP000444,Tripti,Mane,Female,1982-11-06,B-,Divorced,Admin,Manager,B.Com,Operations,Contract,9,\N,19,59367,2007-03-10,General,Active,tripti.mane444@apollohospital.com,9352287056,Emergency Contact,9227104331,Sister,System,System,2023-01-01,2025-01-01
445,EMP000445,Azad,Vora,Male,1974-02-02,B+,Single,Pharmacist,Senior Pharmacist,B.Pharm,Inventory,Full-time,7,\N,11,65780,2015-10-15,Morning,Active,azad.vora445@apollohospital.com,9503446945,Emergency Contact,9964883192,Father,System,System,2023-01-01,2025-01-01
446,EMP000446,Divya,Kibe,Female,1991-03-09,B+,Divorced,Technician,Lab Technician,MMLT,CT Scan,Full-time,6,\N,5,41704,2021-10-04,Evening,Active,divya.kibe446@apollohospital.com,9973203319,Emergency Contact,9222705102,Sister,System,System,2023-01-01,2025-01-01
447,EMP000447,Nidra,Sarma,Female,1976-11-16,A-,Single,Technician,Chief Technician,MMLT,CT Scan,Contract,2,\N,14,58290,2012-06-10,Evening,Active,nidra.sarma447@apollohospital.com,9754858193,Emergency Contact,9242687741,Sister,System,System,2023-01-01,2025-01-01
448,EMP000448,Tarak,Wali,Male,1977-06-06,AB-,Married,Nurse,Chief Nursing Officer,M.Sc Nursing,OT,Contract,2,\N,21,79967,2005-01-28,Evening,Active,tarak.wali448@apollohospital.com,9398365203,Emergency Contact,9758309451,Spouse,System,System,2023-01-01,2025-01-01
449,EMP000449,Damini,Deol,Female,1980-01-20,AB+,Divorced,Doctor,Head Consultant,DM,Radiology,Full-time,8,\N,17,157359,2009-05-02,Night,Active,damini.deol449@apollohospital.com,9440907977,Emergency Contact,9278105092,Mother,System,System,2023-01-01,2025-01-01
450,EMP000450,Akshay,Handa,Female,1997-07-27,O-,Divorced,Admin,Executive,BBA,Operations,Full-time,11,\N,2,30798,2024-02-02,General,Active,akshay.handa450@apollohospital.com,9390552958,Emergency Contact,9066013824,Father,System,System,2023-01-01,2025-01-01
451,EMP000451,Benjamin,Johal,Female,1993-01-09,O+,Single,Nurse,Senior Nurse,M.Sc Nursing,ICU,Full-time,7,\N,8,50549,2018-10-07,Evening,Active,benjamin.johal451@apollohospital.com,9851579197,Emergency Contact,9111212590,Mother,System,System,2023-01-01,2025-01-01
452,EMP000452,Nitara,Nagy,Male,2004-11-12,B-,Married,Nurse,Staff Nurse,M.Sc Nursing,Emergency,Contract,10,\N,1,40122,2025-08-03,Night,Active,nitara.nagy452@apollohospital.com,9240642429,Emergency Contact,9563343244,Brother,System,System,2023-01-01,2025-01-01
453,EMP000453,Janaki,Gaba,Male,1989-08-12,AB-,Divorced,Admin,Executive,M.Com,Finance,Contract,1,\N,3,31800,2023-10-12,General,Active,janaki.gaba453@apollohospital.com,9289365435,Emergency Contact,9884183437,Spouse,System,System,2023-01-01,2025-01-01
454,EMP000454,Krisha,Kara,Male,2002-09-22,O-,Single,Technician,Lab Technician,BMLT,Blood Bank,Full-time,6,\N,1,34445,2025-11-06,Evening,Active,krisha.kara454@apollohospital.com,9969051502,Emergency Contact,9675512542,Brother,System,System,2023-01-01,2025-01-01
455,EMP000455,Rachit,Lad,Male,1962-01-15,O+,Divorced,Doctor,Senior Consultant,DM,Oncology,Full-time,7,\N,12,138832,2014-10-15,Morning,Active,rachit.lad455@apollohospital.com,9459576403,Emergency Contact,9816649690,Mother,System,System,2023-01-01,2025-01-01
456,EMP000456,Chanchal,Sankar,Male,1972-05-20,B-,Divorced,Technician,Senior Technician,DMLT,Laboratory,Contract,7,\N,11,55234,2015-12-17,Evening,Active,chanchal.sankar456@apollohospital.com,9014257627,Emergency Contact,9023244123,Mother,System,System,2023-01-01,2025-01-01
457,EMP000457,Ansh,Dasgupta,Male,1977-12-08,AB-,Single,Technician,Lab Technician,BMLT,Laboratory,Full-time,1,\N,3,38223,2023-03-22,Morning,Active,ansh.dasgupta457@apollohospital.com,9786376731,Emergency Contact,9625265469,Brother,System,System,2023-01-01,2025-01-01
458,EMP000458,Zarna,Bhattacharyya,Female,1970-06-16,A+,Single,Nurse,Senior Nurse,M.Sc Nursing,Emergency,Contract,1,\N,5,48290,2021-11-24,Morning,Active,zarna.bhattacharyya458@apollohospital.com,9555809961,Emergency Contact,9327303461,Spouse,System,System,2023-01-01,2025-01-01
459,EMP000459,Rachita,Kaul,Male,1980-03-14,AB+,Married,Nurse,Chief Nursing Officer,M.Sc Nursing,Ward,Contract,5,\N,21,74285,2005-03-10,Evening,Active,rachita.kaul459@apollohospital.com,9622681715,Emergency Contact,9160252986,Brother,System,System,2023-01-01,2025-01-01
460,EMP000460,Janaki,Narang,Female,2005-11-22,A+,Married,Admin,Executive,M.Com,Operations,Full-time,7,\N,2,36078,2024-07-14,General,Active,janaki.narang460@apollohospital.com,9978575851,Emergency Contact,9268612059,Spouse,System,System,2023-01-01,2025-01-01
461,EMP000461,Girish,Tandon,Male,1993-10-24,A+,Married,Admin,Senior Executive,B.Com,HR,Contract,9,\N,9,41495,2017-08-14,General,Active,girish.tandon461@apollohospital.com,9750954654,Emergency Contact,9084245607,Spouse,System,System,2023-01-01,2025-01-01
462,EMP000462,Prisha,Kibe,Female,1985-01-20,A+,Divorced,Technician,Chief Technician,MMLT,CT Scan,Full-time,4,\N,21,69836,2005-02-12,Morning,Active,prisha.kibe462@apollohospital.com,9181227645,Emergency Contact,9793897015,Spouse,System,System,2023-01-01,2025-01-01
463,EMP000463,Mason,Sarkar,Female,2002-10-24,A-,Married,Technician,Lab Technician,MMLT,Radiology,Full-time,3,\N,2,36367,2024-11-26,Evening,Active,mason.sarkar463@apollohospital.com,9660241613,Emergency Contact,9944988305,Sister,System,System,2023-01-01,2025-01-01
464,EMP000464,Wyatt,Solanki,Female,1974-07-09,B+,Married,Technician,Chief Technician,MMLT,Radiology,Contract,11,\N,14,60153,2012-12-23,Evening,Active,wyatt.solanki464@apollohospital.com,9244063062,Emergency Contact,9447951330,Spouse,System,System,2023-01-01,2025-01-01
465,EMP000465,Yatan,Bail,Female,1990-10-10,O-,Divorced,Technician,Lab Technician,BMLT,Blood Bank,Full-time,7,\N,3,38093,2023-12-23,Evening,Active,yatan.bail465@apollohospital.com,9780555572,Emergency Contact,9773826460,Sister,System,System,2023-01-01,2025-01-01
466,EMP000466,Yagnesh,Dave,Male,1999-08-18,B-,Divorced,Technician,Senior Technician,MMLT,MRI,Full-time,5,\N,6,43290,2020-06-03,Evening,Active,yagnesh.dave466@apollohospital.com,9577029929,Emergency Contact,9596604873,Brother,System,System,2023-01-01,2025-01-01
467,EMP000467,Aayush,Maharaj,Female,1970-07-20,O+,Single,Technician,Senior Technician,DMLT,Radiology,Full-time,11,\N,9,50875,2017-02-04,Evening,Active,aayush.maharaj467@apollohospital.com,9226865369,Emergency Contact,9455158886,Mother,System,System,2023-01-01,2025-01-01
468,EMP000468,Tamanna,Chakrabarti,Female,1971-08-10,B+,Married,Doctor,Head Consultant,MS,Cardiology,Contract,8,\N,16,156363,2010-08-06,Evening,Active,tamanna.chakrabarti468@apollohospital.com,9721696663,Emergency Contact,9093299819,Sister,System,System,2023-01-01,2025-01-01
469,EMP000469,Bachittar,Buch,Female,1977-06-20,O-,Divorced,Pharmacist,Pharmacist,D.Pharm,Retail Pharmacy,Contract,10,\N,1,39386,2025-04-06,Evening,Active,bachittar.buch469@apollohospital.com,9883275327,Emergency Contact,9352410397,Brother,System,System,2023-01-01,2025-01-01
470,EMP000470,Tejas,Kota,Male,1988-04-26,A-,Divorced,Pharmacist,Pharmacy Manager,B.Pharm,Clinical Pharmacy,Full-time,1,\N,15,72005,2011-03-15,Evening,Active,tejas.kota470@apollohospital.com,9100687616,Emergency Contact,9481980770,Spouse,System,System,2023-01-01,2025-01-01
471,EMP000471,Chasmum,Balan,Female,1978-01-12,O-,Married,Pharmacist,Pharmacy Manager,D.Pharm,Clinical Pharmacy,Contract,1,\N,24,90995,2002-07-23,Evening,Active,chasmum.balan471@apollohospital.com,9912565237,Emergency Contact,9341517734,Spouse,System,System,2023-01-01,2025-01-01
472,EMP000472,Netra,Purohit,Female,1978-06-26,AB+,Divorced,Doctor,Senior Consultant,MS,Cardiology,Full-time,6,\N,15,153236,2011-08-23,Morning,Active,netra.purohit472@apollohospital.com,9284035954,Emergency Contact,9429477422,Mother,System,System,2023-01-01,2025-01-01
473,EMP000473,Chanakya,Sagar,Male,1978-05-21,B-,Divorced,Doctor,Senior Consultant,MS,Orthopedics,Full-time,5,\N,13,141786,2013-04-01,Morning,Active,chanakya.sagar473@apollohospital.com,9458867925,Emergency Contact,9298585672,Sister,System,System,2023-01-01,2025-01-01
474,EMP000474,Gopal,Rege,Female,1973-08-13,A-,Married,Pharmacist,Senior Pharmacist,D.Pharm,Retail Pharmacy,Full-time,1,\N,6,51891,2020-01-22,Morning,Active,gopal.rege474@apollohospital.com,9249135779,Emergency Contact,9083350615,Sister,System,System,2023-01-01,2025-01-01
475,EMP000475,Yagnesh,Sami,Female,2000-09-18,A-,Single,Nurse,Staff Nurse,B.Sc Nursing,NICU,Contract,10,\N,3,42283,2023-12-18,Morning,Active,yagnesh.sami475@apollohospital.com,9342337209,Emergency Contact,9484131284,Father,System,System,2023-01-01,2025-01-01
476,EMP000476,Vamakshi,Mohanty,Male,1992-04-19,O-,Single,Admin,Senior Executive,BBA,Operations,Contract,2,\N,8,45471,2018-10-16,General,Active,vamakshi.mohanty476@apollohospital.com,9371717318,Emergency Contact,9939749096,Father,System,System,2023-01-01,2025-01-01
477,EMP000477,Jasmit,Bansal,Male,1975-11-07,O-,Single,Pharmacist,Pharmacy Manager,B.Pharm,Retail Pharmacy,Full-time,1,\N,25,96926,2001-10-26,Evening,Active,jasmit.bansal477@apollohospital.com,9725878444,Emergency Contact,9835488471,Mother,System,System,2023-01-01,2025-01-01
478,EMP000478,Ria,Sarna,Female,1972-06-17,B+,Single,Pharmacist,Pharmacist,D.Pharm,Retail Pharmacy,Full-time,3,\N,1,44713,2025-08-16,Evening,Active,ria.sarna478@apollohospital.com,9175823133,Emergency Contact,9484587149,Mother,System,System,2023-01-01,2025-01-01
479,EMP000479,Darpan,Lata,Male,1967-06-06,O+,Single,Pharmacist,Senior Pharmacist,D.Pharm,Inventory,Contract,8,\N,10,64427,2016-04-25,Morning,Active,darpan.lata479@apollohospital.com,9587964347,Emergency Contact,9452455574,Brother,System,System,2023-01-01,2025-01-01
